"Price","Entire_Place","Bedrooms","Beds","Bathrooms","Amenities","Accommodates","Cleanliness_Rating","Host_Communication_Rating","Superhost"
52,"Shared",1,1,1,33,1,4.91,4.82,"t"
125,"Entire",1,1,1,43,2,4.96,4.96,"t"
95,"Entire",2,2,1,23,4,3.67,5,"t"
68,"Entire",1,1,1,39,3,4.73,5,"f"
109,"Entire",2,2,1,34,4,4.95,4.96,"f"
58,"Shared",1,1,1,42,1,4.64,4.86,"f"
151,"Entire",1,1,1,62,2,4.9,4.95,"t"
187,"Entire",2,2,2,29,4,4.73,4.45,"f"
177,"Entire",1,1,1,64,2,4.89,4.89,"t"
358,"Entire",1,1,1,27,2,4.65,4.88,"f"
315,"Entire",3,3,2,49,6,4.91,4.99,"t"
47,"Shared",1,0,1,13,1,5,4.67,"f"
102,"Entire",1,2,1,53,3,4.86,5,"t"
110,"Shared",1,1,1,27,2,4,4,"f"
549,"Entire",2,2,0,30,4,4.5,4.23,"f"
63,"Shared",1,1,1,44,1,4.97,4.96,"f"
52,"Shared",1,1,1,35,1,5,5,"t"
318,"Entire",4,4,2,45,5,5,5,"t"
101,"Shared",1,1,1,38,2,4.91,4.93,"t"
59,"Shared",1,1,1,35,1,5,5,"f"
305,"Entire",1,1,1,44,2,4.96,4.92,"t"
75,"Entire",1,2,1,35,2,4.13,4.63,"f"
130,"Entire",1,1,1,56,3,4.71,4.91,"f"
55,"Shared",1,1,1,25,1,5,4,"f"
55,"Shared",1,1,1,27,1,5,5,"f"
224,"Entire",1,2,1,57,3,4.98,4.99,"f"
130,"Entire",2,2,2,42,4,5,5,"t"
157,"Entire",1,1,1,43,4,4.67,5,"t"
200,"Entire",1,1,2,50,2,5,5,"t"
325,"Entire",1,1,1,37,2,5,5,"f"
78,"Shared",1,1,1,45,2,5,5,"f"
350,"Entire",1,1,1.5,26,2,4.68,4.91,"f"
40,"Shared",1,1,2,51,1,4.74,4.69,"f"
250,"Entire",5,5,2.5,35,10,4.83,5,"t"
115,"Entire",2,2,1,41,6,4.67,3.33,"f"
228,"Entire",2,2,2,34,6,4.57,4.78,"t"
180,"Entire",2,2,1,32,4,4.92,4.92,"t"
188,"Entire",2,2,1.5,55,4,4.79,5,"f"
233,"Shared",1,2,1,42,5,4.54,4.53,"f"
300,"Shared",1,1,1,38,2,4.73,5,"t"
180,"Entire",1,3,1,30,5,4.64,4.69,"f"
156,"Entire",3,3,2,41,5,5,4.89,"t"
364,"Entire",3,3,1.5,43,6,4.9,4.95,"t"
234,"Shared",1,3,1,63,6,5,4.98,"f"
114,"Entire",1,2,1,34,4,4.78,4.89,"f"
100,"Entire",1,1,1,27,1,4.8,5,"f"
129,"Entire",1,1,1,35,2,4.83,5,"f"
350,"Entire",1,2,1,41,4,5,4.97,"f"
263,"Entire",2,2,1,53,4,4.88,4.97,"t"
613,"Shared",1,1,1,16,3,4.89,4.59,"f"
70,"Entire",1,1,1,53,3,4.99,4.99,"t"
120,"Entire",1,1,1,25,2,5,5,"f"
40,"Shared",1,1,1,34,1,4.38,4.88,"t"
599,"Entire",2,3,1,39,6,4.28,4.67,"f"
414,"Entire",3,3,1.5,63,6,4.91,4.86,"f"
79,"Entire",2,3,1,18,6,5,5,"f"
120,"Entire",1,1,1,55,2,4.99,5,"t"
67,"Entire",1,1,1,15,3,4.92,4.88,"f"
90,"Entire",1,1,1,26,2,5,4,"f"
186,"Entire",3,4,1.5,69,6,4.75,5,"f"
779,"Entire",3,4,3,60,6,5,5,"t"
158,"Entire",1,1,1,41,4,4.75,4.5,"f"
341,"Shared",1,1,1,78,2,5,5,"f"
39,"Shared",1,1,1,43,1,5,5,"t"
110,"Entire",1,1,1,42,2,3.33,4.67,"f"
250,"Entire",1,1,1,21,3,4.47,4.84,"f"
128,"Entire",2,2,1,31,4,4.5,4.75,"f"
80,"Entire",1,1,1,48,2,5,5,"t"
57,"Shared",1,1,1,44,1,4.74,4.94,"f"
110,"Entire",2,2,2,52,3,5,5,"f"
300,"Entire",3,4,2,24,4,1,1,"f"
57,"Shared",1,1,1,26,1,4.6,5,"f"
199,"Entire",2,3,2,38,4,5,5,"t"
613,"Shared",1,1,1,10,3,4.09,4.04,"f"
90,"Entire",1,1,1,16,2,4,4.33,"f"
152,"Entire",1,1,1,55,2,4.66,4.92,"f"
91,"Entire",1,1,1,40,2,4.55,4.45,"f"
56,"Shared",1,1,1,17,1,3,1,"f"
170,"Entire",4,4,2,46,5,5,5,"f"
128,"Shared",1,0,1,11,2,4.2,4.2,"f"
55,"Entire",1,1,1,43,2,5,5,"t"
81,"Entire",1,1,1,42,2,4.96,4.71,"f"
106,"Entire",1,2,1,74,3,5,5,"f"
207,"Shared",1,1,1,70,2,4.81,4.84,"t"
128,"Entire",1,1,1,51,2,4.95,4.88,"t"
110,"Entire",1,1,1,16,2,4,5,"f"
92,"Entire",1,1,1,26,2,4.25,5,"t"
180,"Entire",2,4,2,27,3,4,5,"f"
242,"Entire",1,2,1,20,3,4.78,4.88,"t"
55,"Shared",1,1,1,48,1,4.7,4.95,"f"
175,"Entire",2,2,2,44,4,5,5,"f"
40,"Shared",1,1,1,43,1,5,5,"t"
183,"Entire",3,4,1.5,79,6,5,5,"t"
97,"Shared",1,1,0,21,2,4.42,4.74,"f"
200,"Entire",2,2,1,56,6,5,5,"f"
140,"Entire",1,1,1,51,4,4.5,5,"t"
400,"Entire",3,4,2.5,45,5,5,4.69,"f"
166,"Entire",2,3,1,47,4,4.86,4.97,"t"
394,"Entire",2,2,1,27,5,4.7,4.87,"f"
80,"Shared",1,1,1,38,1,4.5,5,"t"
68,"Shared",1,1,3,60,1,4.94,4.94,"t"
68,"Shared",1,1,1,46,2,4.9,4.95,"t"
85,"Entire",1,1,1,26,2,4.13,3.88,"f"
106,"Shared",1,1,1,61,2,4.57,4.76,"f"
183,"Entire",1,1,1,34,2,4.8,5,"t"
109,"Entire",1,1,1,45,2,4.99,4.98,"t"
85,"Entire",1,1,1,42,2,3,3,"f"
75,"Shared",1,1,0,20,2,5,5,"f"
95,"Entire",1,1,1,41,2,4.91,4.99,"f"
109,"Entire",2,2,1,56,4,4.5,5,"f"
146,"Entire",1,1,1,33,2,4.67,4.94,"t"
300,"Entire",2,2,1,62,4,4.96,4.96,"t"
106,"Entire",1,1,1,36,3,4.83,5,"f"
106,"Entire",1,2,1,40,2,4.69,4.75,"t"
105,"Shared",1,1,1,30,2,4.52,4.59,"f"
189,"Entire",1,1,1,36,2,4.66,4.96,"f"
115,"Entire",2,2,2,40,3,4.63,5,"f"
498,"Entire",1,2,1,56,4,5,5,"f"
149,"Entire",1,1,1,33,2,5,5,"t"
89,"Entire",2,2,1,48,3,5,5,"f"
48,"Shared",1,1,1,56,1,4,5,"f"
235,"Entire",1,1,1,52,3,4.44,4.96,"f"
52,"Entire",1,1,1,24,1,5,5,"f"
158,"Entire",1,3,1,37,5,4.95,4.98,"t"
150,"Entire",1,1,1,45,2,4.98,4.95,"t"
205,"Entire",1,1,2,17,2,5,5,"t"
500,"Entire",1,2,1,32,4,4.36,4.82,"f"
124,"Entire",1,1,1,28,2,4.67,5,"t"
80,"Shared",1,1,1,13,1,4.17,4.5,"f"
48,"Shared",1,1,1,56,1,2,3,"f"
540,"Entire",3,3,1,83,5,4.94,5,"f"
280,"Entire",2,2,1,46,3,4.7,4.89,"t"
102,"Shared",1,0,1,20,2,4.67,5,"f"
56,"Shared",1,1,1,52,1,4.5,4.5,"f"
250,"Entire",2,2,1,81,4,4.93,4.98,"t"
135,"Entire",2,2,1,20,4,4.8,5,"t"
111,"Entire",1,4,1,40,3,4.33,4.33,"f"
893,"Entire",4,4,2,43,6,4.79,4.96,"t"
70,"Entire",1,1,1,18,2,5,5,"f"
547,"Entire",3,3,3,30,6,4.9,5,"t"
103,"Entire",1,0,1,38,2,4.67,4.83,"f"
329,"Entire",3,3,1,79,6,4.91,4.93,"f"
140,"Entire",1,1,1,63,2,4.8,4.98,"t"
65,"Shared",1,1,1,46,2,4.77,4.91,"t"
145,"Entire",2,2,1,36,4,4.45,4.76,"f"
54,"Shared",1,1,1,46,2,4.7,4.92,"t"
188,"Entire",1,1,1,50,4,4.69,4.96,"f"
45,"Shared",1,1,1.5,40,1,4.23,4.77,"f"
125,"Entire",1,1,1,39,2,3.4,4.2,"f"
41,"Shared",1,1,1,46,1,4.82,4.9,"t"
98,"Entire",2,2,1,29,2,4.67,5,"t"
125,"Entire",1,1,1,49,2,4.61,4.91,"t"
300,"Entire",1,1,1.5,25,2,4.33,5,"f"
200,"Entire",3,3,2,25,6,4.5,5,"f"
120,"Entire",1,1,1,23,2,3.44,4.56,"f"
252,"Entire",1,1,1,62,2,5,4.93,"t"
128,"Shared",1,0,1,11,2,2.75,2.5,"f"
74,"Entire",1,1,1,19,2,5,5,"t"
136,"Shared",1,1,1,32,2,4.84,4.92,"f"
350,"Entire",3,2,2,79,4,5,5,"t"
98,"Entire",1,2,1,22,2,4.67,4.67,"f"
69,"Entire",1,1,1,15,2,4,5,"f"
90,"Entire",1,1,1,53,2,4.8,5,"t"
262,"Entire",2,2,1,51,4,5,5,"t"
405,"Entire",1,2,1,54,5,4.91,4.92,"t"
199,"Entire",1,1,1,67,2,4.93,4.98,"t"
98,"Entire",1,1,1,33,2,4.17,4.17,"f"
436,"Shared",2,4,1,73,5,4.95,5,"t"
120,"Entire",1,2,1,39,4,4.91,4.95,"t"
95,"Shared",1,1,3,30,2,4.76,4.97,"t"
183,"Entire",3,3,2,47,5,4.6,4.6,"t"
170,"Entire",1,1,2,50,2,5,5,"f"
150,"Entire",1,1,1,31,3,4.5,4.83,"f"
140,"Entire",1,1,1,51,3,5,5,"f"
405,"Entire",3,3,1,50,6,4.88,4.96,"t"
130,"Entire",1,1,1,21,4,5,5,"f"
230,"Entire",2,2,1,25,4,5,5,"f"
60,"Shared",1,1,1,17,1,4.67,5,"f"
129,"Entire",1,0,1,31,2,4.68,5,"t"
130,"Entire",1,1,1,51,2,4,4.25,"f"
200,"Entire",3,3,1,19,5,4.13,4.25,"f"
40,"Shared",1,1,1,43,1,4.5,4.8,"t"
446,"Entire",2,2,1,66,4,4.86,4.94,"f"
521,"Entire",3,4,2,60,5,5,5,"t"
309,"Entire",3,4,2,46,6,4.65,4.93,"t"
45,"Shared",1,1,1,15,2,5,5,"f"
40,"Shared",1,2,1,24,2,5,5,"f"
41,"Shared",1,1,1,41,1,4.88,5,"t"
185,"Entire",2,3,1,54,8,4.04,4.79,"f"
349,"Entire",1,2,1,44,4,4.7,4.77,"f"
45,"Shared",1,1,1,18,1,5,5,"t"
150,"Entire",1,2,1,52,2,4.7,5,"f"
340,"Entire",1,1,1,55,2,5,5,"f"
269,"Entire",3,3,1,46,6,4.89,4.95,"t"
220,"Entire",1,1,1,39,2,5,5,"f"
176,"Entire",1,2,1,34,4,4.75,5,"f"
245,"Entire",4,4,2.5,25,5,4.91,4.91,"f"
179,"Entire",1,2,1,51,2,5,5,"f"
265,"Entire",1,1,1,19,2,4.69,4.83,"f"
80,"Entire",1,1,1,32,2,4.97,4.99,"t"
72,"Shared",1,1,3,62,2,4.89,5,"t"
499,"Entire",2,2,2,60,4,4.75,4.92,"f"
284,"Entire",2,4,2,48,6,4.69,5,"t"
198,"Entire",2,5,2,63,10,4.89,4.97,"t"
100,"Entire",1,1,1,20,2,4.7,4.8,"f"
119,"Entire",1,1,1,27,1,5,5,"t"
488,"Entire",2,4,2,60,6,5,5,"t"
124,"Entire",1,1,1,45,2,5,5,"f"
693,"Entire",2,4,2,78,8,4.81,4.91,"f"
110,"Entire",1,1,1,37,2,3.44,3.89,"f"
92,"Entire",1,2,1,51,2,5,5,"t"
99,"Entire",1,1,1,32,4,4.2,4.8,"f"
322,"Entire",1,2,1,31,4,4.98,5,"t"
140,"Entire",1,1,1,42,2,4,5,"f"
65,"Entire",1,1,1,25,2,4.67,5,"f"
122,"Shared",1,2,1,42,2,4.88,4.93,"t"
95,"Shared",1,0,1,11,2,4.5,3.75,"f"
220,"Entire",1,1,1,18,2,5,5,"f"
350,"Entire",2,2,1,56,4,5,4.93,"f"
388,"Entire",1,2,1,63,4,5,5,"f"
65,"Entire",1,2,1,45,4,4.63,4.75,"f"
121,"Shared",1,1,1,52,2,4.75,4.88,"f"
270,"Entire",1,1,1,43,2,4.88,5,"f"
103,"Entire",1,1,1,23,2,4.98,5,"t"
250,"Entire",1,2,1,72,4,4.33,4.67,"f"
525,"Entire",3,3,3,75,5,4.86,5,"t"
148,"Entire",2,2,1,42,5,4.56,4.64,"f"
275,"Entire",1,1,1,52,2,5,5,"f"
140,"Entire",2,1,2,85,2,5,5,"t"
225,"Entire",1,1,1,47,2,4.41,4.8,"f"
399,"Entire",3,3,2,48,5,4.63,4.61,"f"
47,"Entire",1,1,1,48,2,4.67,4.67,"t"
185,"Entire",1,1,1,40,2,4.8,4.8,"t"
85,"Shared",1,1,1,47,2,5,4.86,"t"
150,"Entire",2,2,2,38,4,4.44,5,"f"
53,"Shared",1,1,3,65,1,5,5,"t"
112,"Entire",2,2,1.5,43,4,4.6,5,"f"
307,"Entire",1,1,1,31,2,5,5,"f"
36,"Shared",1,1,1,33,2,5,5,"f"
160,"Entire",1,1,1,43,2,4.85,4.92,"t"
125,"Entire",2,2,1,54,4,4,5,"f"
170,"Entire",1,1,1,38,2,4.29,4.37,"f"
90,"Entire",1,1,1,21,2,4.96,4.98,"t"
350,"Entire",1,1,2,74,4,4.83,4.83,"f"
39,"Shared",1,1,1,38,1,5,5,"f"
125,"Entire",2,2,2,58,4,5,5,"f"
146,"Shared",1,1,1,42,2,4.97,4.85,"t"
200,"Entire",2,2,2,32,4,4.44,4.78,"t"
43,"Shared",1,1,1,33,1,4.79,4.64,"f"
132,"Entire",1,0,1,38,2,4.79,4.86,"f"
80,"Shared",1,1,1,52,2,4.92,4.97,"t"
223,"Shared",1,1,1,41,2,4.92,5,"t"
95,"Entire",1,1,1,73,2,5,5,"t"
79,"Shared",1,1,1,51,2,4.86,4.96,"t"
26,"Shared",1,0,1,41,1,5,5,"t"
180,"Entire",1,1,1,23,4,4.21,4.53,"f"
69,"Shared",1,1,1,33,2,4.13,4.7,"f"
70,"Shared",1,1,1,30,2,4.28,4.59,"f"
109,"Entire",1,1,1,61,2,4.5,5,"t"
98,"Entire",1,2,1,47,2,4.75,5,"f"
74,"Shared",1,1,1,50,2,4.82,4.93,"t"
25,"Shared",1,1,1,51,1,5,5,"t"
73,"Shared",1,1,1,25,2,4.75,4.92,"f"
32,"Shared",1,1,1,21,1,5,5,"t"
325,"Entire",1,2,1,41,3,4.7,4.81,"f"
85,"Entire",1,2,1,18,2,4.33,4.67,"f"
70,"Shared",1,1,1,25,2,4.51,4.54,"f"
464,"Entire",2,2,1,59,3,5,4.97,"t"
273,"Entire",1,1,1,68,3,4.79,4.98,"t"
234,"Entire",1,1,1,61,2,5,5,"t"
264,"Shared",1,1,1,12,2,4.56,4.67,"f"
90,"Shared",1,1,2,43,2,4.8,4.94,"t"
138,"Entire",2,3,1.5,42,4,5,5,"t"
70,"Entire",2,2,1,51,2,4.67,5,"t"
79,"Entire",2,2,1,53,4,5,5,"t"
74,"Shared",1,1,1,29,2,4.55,4.89,"f"
68,"Shared",1,1,1,25,2,4.53,4.82,"f"
335,"Entire",5,5,2,51,10,5,5,"f"
65,"Shared",1,1,1,26,2,4.53,4.78,"f"
213,"Entire",2,2,1,29,5,4.88,5,"f"
75,"Shared",1,1,1,31,2,4.5,4.87,"f"
236,"Entire",1,2,1,48,3,4.97,4.97,"t"
107,"Entire",1,2,1,61,4,4.57,5,"t"
200,"Entire",2,2,1.5,28,4,4.69,4.62,"f"
130,"Entire",1,1,1,45,2,4.96,5,"t"
125,"Entire",1,2,1,42,4,5,5,"t"
80,"Shared",1,1,1,35,2,4.64,4.8,"f"
72,"Shared",1,1,1,37,2,4.63,4.87,"f"
250,"Entire",2,2,2,43,7,4.74,4.97,"t"
75,"Shared",1,1,1,12,1,4.44,4.89,"f"
69,"Entire",1,1,1,48,2,4.5,5,"t"
135,"Entire",1,1,1,41,2,4.74,4.89,"f"
449,"Entire",4,4,4,55,8,4.93,4.98,"t"
157,"Entire",1,2,1,45,2,4.71,5,"t"
85,"Entire",1,1,1,41,1,4.75,4.98,"t"
550,"Entire",3,3,3,61,6,5,5,"f"
127,"Entire",1,1,1,35,2,4,5,"f"
118,"Shared",1,1,1,51,4,4.97,4.97,"t"
170,"Shared",1,2,1,51,4,4.94,4.98,"t"
764,"Shared",1,4,2,72,8,4.84,4.96,"f"
135,"Shared",1,2,1,45,4,4.88,4.97,"t"
50,"Shared",1,1,1,37,2,4.79,4.75,"f"
196,"Entire",1,1,1,45,2,4.97,5,"t"
189,"Entire",1,1,1,44,2,4.71,4.9,"f"
166,"Entire",1,1,1,45,2,5,5,"t"
199,"Entire",1,0,1,55,2,4.94,4.98,"t"
41,"Entire",1,1,1,24,1,3,5,"f"
38,"Shared",1,1,1,23,1,4.57,5,"f"
118,"Entire",1,2,1,42,4,5,5,"t"
250,"Entire",2,2,2,45,4,4.58,4.83,"f"
615,"Entire",3,2,2,80,6,5,5,"t"
150,"Entire",1,1,1,61,4,4.88,5,"f"
68,"Entire",1,1,1,36,2,4.6,5,"t"
95,"Entire",1,1,1.5,35,2,4.5,5,"f"
118,"Shared",1,2,1,62,3,4.63,4.74,"f"
450,"Entire",2,2,2,42,4,4.98,4.92,"t"
261,"Shared",1,3,1,41,5,4.69,4.95,"f"
475,"Entire",3,4,2,50,8,4.87,4.98,"t"
554,"Entire",3,5,3,65,12,4.63,4.84,"f"
125,"Entire",1,2,1,59,2,5,5,"f"
105,"Shared",1,2,1,24,4,4.95,4.87,"f"
119,"Entire",1,1,1,44,2,4.13,4.63,"f"
72,"Entire",1,1,1,19,2,4.5,4.67,"f"
133,"Shared",1,1,1,37,2,4.83,5,"f"
229,"Entire",1,1,1,42,2,4.91,4.93,"t"
110,"Entire",1,1,1,28,2,4.5,5,"f"
138,"Entire",1,2,1,33,3,4.33,5,"f"
180,"Entire",3,3,2,65,5,5,5,"f"
142,"Entire",1,1,1,25,2,4.6,5,"f"
425,"Entire",2,2,1.5,51,5,4.97,4.97,"t"
50,"Shared",1,1,1.5,33,1,5,5,"t"
52,"Shared",1,1,1,35,1,5,5,"t"
307,"Shared",1,3,2,28,2,4.26,4.02,"f"
164,"Entire",1,2,1,40,4,4.9,4.76,"t"
364,"Entire",1,2,1,46,6,4.48,4.93,"t"
255,"Entire",1,1,1,46,2,5,5,"f"
764,"Entire",3,3,2,46,7,4.92,4.93,"f"
108,"Shared",1,1,1,47,2,4,1,"f"
374,"Entire",3,2,1.5,38,5,4.92,5,"t"
568,"Entire",3,4,2,32,8,4.78,4.92,"f"
74,"Shared",1,1,1,30,2,4.6,5,"f"
60,"Entire",1,1,1,34,1,4,4.5,"f"
175,"Entire",2,7,2,60,4,5,5,"t"
125,"Entire",1,1,1,19,2,4.86,5,"t"
235,"Shared",1,1,1,53,2,4.67,4.73,"f"
340,"Entire",4,4,3.5,55,9,4.1,4.9,"f"
406,"Entire",1,1,1,66,2,4.5,5,"t"
166,"Shared",1,0,1,56,2,4.73,4.85,"t"
95,"Shared",1,0,1,12,2,4.54,4.15,"f"
349,"Entire",3,3,4,48,6,5,5,"f"
100,"Entire",1,1,1,46,2,5,4.67,"f"
300,"Entire",1,1,1,60,2,4.75,4.75,"f"
80,"Entire",1,1,1,10,2,5,5,"f"
80,"Shared",1,1,1,42,1,5,5,"f"
147,"Entire",1,2,1,50,3,4.98,4.99,"t"
109,"Shared",1,1,1,47,2,5,5,"f"
119,"Entire",1,1,1,67,2,4.42,4.79,"f"
100,"Shared",1,1,1,32,2,5,4.95,"t"
165,"Entire",1,1,1,38,2,5,5,"t"
155,"Entire",3,3,1,45,6,4.4,4.8,"f"
50,"Shared",1,1,1,28,2,4.71,4.73,"f"
55,"Shared",1,1,1,29,1,4.59,4.83,"f"
70,"Shared",1,1,1,26,2,5,4.76,"t"
95,"Shared",1,0,1,14,2,4,2.5,"f"
249,"Entire",1,2,1,53,4,5,5,"t"
91,"Entire",1,1,1,48,2,4.25,4.5,"f"
208,"Entire",6,4,4,31,10,4.5,5,"f"
300,"Entire",3,4,2,66,6,4.92,4.96,"t"
110,"Entire",1,1,1,26,2,4.5,4.88,"t"
180,"Entire",1,1,1,50,2,4.91,4.89,"t"
70,"Shared",1,1,1,12,1,5,5,"f"
475,"Entire",1,2,1,31,4,4.75,4.92,"t"
70,"Shared",1,1,1,25,2,4.91,4.73,"t"
129,"Entire",2,3,1,45,3,5,5,"t"
84,"Entire",1,1,1,31,2,4.73,4.94,"f"
211,"Shared",1,1,1,81,4,4.72,4.99,"f"
70,"Shared",1,1,1,34,2,4.96,4.89,"f"
119,"Entire",2,2,1,44,4,5,4,"f"
40,"Shared",1,1,1,11,1,4.88,5,"f"
413,"Entire",2,2,2,73,6,4.82,4.97,"t"
208,"Entire",2,3,1,66,5,4.8,4.8,"f"
126,"Entire",1,1,1,17,2,4.6,4.8,"t"
55,"Shared",1,1,1,50,1,3.4,3.4,"f"
53,"Shared",1,1,2,48,2,4.53,4.77,"f"
84,"Shared",1,1,1,29,1,4.83,4.72,"f"
157,"Shared",1,1,1,50,2,4.9,4.95,"t"
95,"Shared",1,1,1,20,2,4.67,4.71,"f"
130,"Entire",1,1,1,44,2,4.96,5,"f"
105,"Entire",1,1,1,54,2,4.5,4.86,"f"
164,"Entire",3,3,2,68,5,5,5,"f"
68,"Shared",1,1,1,39,2,4.43,4.83,"f"
140,"Entire",1,1,1,51,2,5,5,"t"
159,"Entire",1,1,1,54,4,4.83,4.85,"t"
125,"Entire",1,1,1,53,2,5,5,"f"
135,"Shared",1,1,1,36,3,4.92,5,"t"
495,"Entire",1,1,1,42,2,4.75,4.75,"f"
84,"Entire",1,1,1,61,2,4.65,4.94,"t"
55,"Shared",1,1,1,22,1,4.55,4.81,"f"
113,"Shared",1,1,1,59,1,5,5,"f"
160,"Shared",1,2,1,55,2,4.98,4.96,"t"
147,"Entire",1,1,1,55,2,5,5,"f"
285,"Entire",2,2,2,40,5,4.65,4.88,"f"
140,"Entire",1,2,1,42,4,4.75,4.79,"t"
111,"Entire",1,1,1,30,3,5,4.44,"f"
74,"Shared",1,2,2,15,1,5,4,"f"
379,"Entire",1,2,1,75,2,4.47,5,"f"
143,"Entire",1,2,1,36,5,4.16,4.62,"f"
95,"Entire",2,2,1,47,4,4.11,4.44,"f"
186,"Entire",1,1,1,60,2,4.83,5,"f"
113,"Entire",1,1,1.5,35,2,4.75,5,"f"
99,"Entire",2,2,1,71,3,4.7,5,"t"
197,"Entire",2,2,2,53,4,4.94,4.97,"t"
78,"Shared",1,1,1,21,1,5,5,"f"
130,"Entire",2,2,2,59,6,4.5,5,"t"
68,"Shared",1,1,1,34,1,4.88,4.75,"t"
99,"Entire",1,1,1,42,2,5,4.92,"t"
163,"Entire",1,2,1,74,4,5,4.98,"t"
95,"Shared",1,0,1,12,2,4.17,4.5,"f"
70,"Shared",1,1,2,48,1,4.71,4.81,"t"
490,"Entire",3,3,2,55,6,4.9,4.97,"f"
180,"Entire",1,2,1,47,2,5,5,"f"
66,"Shared",1,1,1,39,2,4.06,4.43,"f"
170,"Entire",3,2,1,43,5,4.94,4.94,"t"
242,"Entire",1,1,1,39,4,5,4.98,"t"
187,"Shared",1,1,1,34,2,4.97,4.98,"t"
326,"Entire",4,4,2,72,8,4.65,4.88,"f"
90,"Shared",1,1,2,30,2,4.84,4.92,"t"
196,"Entire",2,2,2,41,4,4.82,4.88,"t"
447,"Entire",1,1,1,37,2,4.9,4.83,"f"
92,"Shared",1,1,1,66,2,4.8,5,"t"
638,"Entire",4,4,2,47,8,4.86,4.92,"t"
150,"Entire",1,0,1.5,43,2,4.71,5,"t"
177,"Shared",1,1,1,46,3,4.85,5,"t"
250,"Entire",2,1,2,67,4,4.5,5,"f"
405,"Entire",3,3,1,56,5,4.79,4.88,"t"
100,"Entire",1,2,1,30,2,4,4.13,"f"
94,"Shared",1,1,1.5,84,1,5,5,"f"
65,"Shared",1,1,1,33,2,4.64,4.86,"f"
250,"Entire",1,2,1,47,3,5,5,"t"
105,"Entire",1,1,1,56,4,5,4.5,"f"
225,"Entire",1,1,1,14,2,4.97,5,"t"
140,"Entire",1,2,1,41,3,4.93,4.97,"t"
50,"Shared",1,1,1,30,1,5,5,"f"
65,"Shared",1,1,1,36,2,4.95,4.89,"t"
264,"Entire",3,5,2,48,9,4.99,4.99,"t"
200,"Entire",3,3,1,55,6,4.25,4.88,"f"
96,"Shared",1,1,1,31,2,4.75,4.94,"t"
173,"Entire",2,2,1,48,4,3,4,"f"
115,"Entire",2,2,1,44,4,5,5,"t"
319,"Entire",2,2,2,45,4,4.74,4.94,"t"
136,"Entire",3,5,1.5,64,6,4.73,5,"t"
104,"Shared",1,0,1,35,2,4.95,4.86,"t"
74,"Shared",1,1,1,24,2,4.63,4.67,"f"
70,"Shared",1,1,1,41,1,4.62,4.94,"f"
285,"Entire",3,3,1.5,56,4,4.7,4.94,"t"
190,"Entire",2,2,2,49,4,5,5,"f"
35,"Shared",1,1,1,33,1,5,5,"f"
121,"Entire",3,4,2,44,4,5,5,"f"
107,"Entire",2,2,1,40,4,5,4.67,"f"
110,"Entire",1,2,1,65,3,4.97,5,"t"
141,"Entire",2,2,1,16,2,4,5,"f"
141,"Entire",2,3,1.5,43,4,4.71,5,"t"
110,"Shared",1,1,1,52,2,4.97,4.94,"t"
45,"Shared",1,1,1,41,2,4.71,5,"t"
66,"Shared",1,1,1,36,2,4.93,4.89,"t"
175,"Entire",1,1,1,21,2,4.5,5,"t"
171,"Entire",1,1,1,18,2,4.8,4.92,"f"
245,"Shared",1,1,1,35,2,4.85,4.88,"t"
41,"Shared",1,1,1,40,1,4.75,4.75,"t"
111,"Entire",1,1,1,42,2,4.62,4.92,"f"
200,"Entire",2,2,1,40,4,5,5,"t"
799,"Entire",3,3,2,33,6,5,5,"t"
128,"Entire",1,1,1,29,2,4.92,5,"f"
105,"Entire",1,2,1,45,3,4.83,5,"t"
580,"Shared",1,1,0,20,2,5,4.4,"f"
170,"Entire",1,1,1,59,2,4.67,5,"t"
175,"Entire",2,2,2,53,4,5,5,"f"
136,"Entire",2,3,1,42,6,4.72,4.92,"f"
139,"Entire",1,2,1,37,3,4.92,4.87,"f"
47,"Shared",1,1,1,23,1,4.78,4.82,"f"
714,"Entire",5,5,4,49,10,4.67,4.89,"t"
333,"Entire",1,2,1,41,4,4.69,4.61,"f"
100,"Entire",1,1,1,26,2,4.78,4.97,"t"
96,"Entire",1,1,1,27,1,4.86,4.86,"f"
190,"Entire",1,1,1,54,2,4.68,5,"t"
130,"Entire",1,1,1,53,2,4.66,4.75,"f"
95,"Shared",1,0,1,12,2,4,4.38,"f"
90,"Entire",1,1,1,35,2,4.67,4.67,"f"
299,"Entire",2,2,1,14,4,3,3,"f"
96,"Shared",1,2,3,26,2,4.69,4.91,"t"
65,"Shared",1,1,1,29,2,4.67,4.85,"f"
194,"Entire",1,1,1,42,2,4.8,4.94,"t"
400,"Entire",2,2,1,40,4,4.69,4.95,"f"
239,"Entire",2,2,2,46,4,4.88,4.88,"t"
81,"Entire",2,2,1,46,4,3.6,4.1,"f"
295,"Entire",2,2,2,47,4,4.88,5,"t"
85,"Entire",1,1,0.5,35,3,4.38,5,"t"
281,"Entire",1,2,1,34,2,4.6,5,"f"
45,"Shared",1,1,1,40,2,5,4.67,"t"
65,"Entire",1,1,1,45,2,4.57,5,"t"
56,"Shared",1,1,1,33,2,5,5,"t"
166,"Entire",2,2,2,28,4,5,5,"f"
110,"Entire",1,1,1,27,4,4.67,3.33,"f"
